id,rating
8511,7.4
8512,6.6
139584,6.5
139586,5.2
8516,7.9
139588,5.7
8518,7.0
8519,4.5
8520,6.8
8521,6.9
8522,6.9
139590,5.0
8524,6.1
8525,6.4
8526,5.8
8527,5.9
8528,6.6
8529,7.1
8530,7.8
8531,4.7
8532,6.8
8533,7.4
8534,6.8
8535,6.4
139608,6.3
8537,6.0
139606,6.9
139610,6.0
8540,6.1
8541,3.9
8542,7.9
8543,5.9
8544,6.6
139614,7.0
139612,7.3
8545,4.8
139620,8.1
139618,4.0
139622,6.2
139616,5.0
139624,5.5
139626,6.8
139628,8.0
139630,10.0
139632,5.0
139634,6.7
139636,7.1
131960,4.0
139638,4.0
139640,5.7
139642,6.9
8571,6.3
139644,7.6
8573,7.4
8572,6.7
8575,7.1
8576,6.9
8577,7.0
8578,6.0
8574,7.1
8580,7.8
8581,7.4
8582,7.8
139655,6.6
8583,6.8
8585,6.1
8584,7.3
8579,6.9
8588,5.3
8589,7.5
8586,6.9
8591,6.4
8587,6.3
8593,6.7
8592,6.5
8594,6.0
8596,7.2
8597,5.0
8598,6.4
8599,5.9
8600,7.5
8601,7.3
8602,7.4
8595,7.0
8604,7.1
8605,6.2
8606,6.8
8607,7.7
8608,7.0
8609,7.7
8610,7.1
8611,7.0
8612,5.9
8613,5.8
8614,6.5
8615,6.1
8616,6.6
8617,6.2
8618,7.4
8619,6.9
8620,8.0
8621,6.4
8622,7.0
8623,7.0
139687,7.8
8625,7.2
8626,6.0
8627,3.4
8628,6.5
8629,7.0
8630,7.2
8631,6.7
8632,4.7
8633,6.8
8634,5.2
8635,5.3
8636,6.9
8637,5.0
8638,7.9
8639,5.9
8640,6.1
8641,7.0
8642,5.7
8643,6.4
8644,6.9
8645,7.7
8646,6.3
139719,7.0
8648,5.5
139721,7.6
8650,7.5
139723,5.5
8651,7.1
8653,5.2
8649,5.6
139727,6.4
8656,8.0
8655,6.4
8658,4.8
8659,6.8
8652,5.9
8661,6.8
8662,7.0
8654,6.0
8664,6.8
8665,7.7
8666,3.7
8667,6.9
8668,5.9
8669,5.4
8670,7.8
8663,6.9
8672,7.3
8673,6.1
8674,6.4
139747,7.2
8676,4.0
8677,5.9
8675,7.3
8678,6.6
8680,6.5
8679,5.7
8682,7.1
8683,6.5
8684,8.0
139757,7.7
8685,5.8
139759,4.2
8687,4.1
8689,6.9
8690,7.3
8691,6.1
8686,6.9
8688,5.6
8692,6.5
8695,7.1
8693,5.5
8694,7.2
8696,6.3
8698,6.1
8700,6.7
8701,4.3
8702,5.8
8703,5.5
8704,4.5
8705,5.1
8706,5.0
139779,4.0
8707,3.3
8709,6.0
8710,7.2
8711,7.4
8712,7.7
8713,5.8
8708,6.3
8715,6.8
8714,6.3
8716,6.6
8718,7.3
8717,4.9
8720,5.0
8719,5.7
8722,4.6
8723,5.6
8724,7.8
8725,6.7
8726,7.1
8727,6.6
8728,5.7
8729,6.0
8730,7.1
8731,6.4
8732,7.1
139805,6.1
8734,6.2
8735,6.0
8736,6.8
8733,6.1
8738,7.5
8739,7.7
8740,7.3
8741,4.9
8742,5.0
8743,5.7
8744,6.2
8745,6.1
8746,5.6
8747,3.4
8748,6.9
8749,7.4
8750,5.9
8751,7.4
8752,7.5
8753,7.0
8754,7.7
8755,7.4
8756,6.4
8757,6.8
8758,6.4
8759,7.0
8760,4.8
8761,6.8
8762,6.7
8763,6.2
8764,5.7
8765,7.5
8766,6.6
8767,7.4
8768,7.3
8769,6.0
8770,4.7
8771,6.5
8772,7.8
8773,6.7
8774,6.0
139847,6.4
8776,5.3
8777,6.9
8775,6.8
8779,6.6
8780,6.6
8781,6.7
8782,4.5
8783,6.5
8784,7.5
8785,8.0
139855,7.1
139859,7.0
8787,6.1
139861,7.0
8786,7.6
139863,7.4
8788,6.4
8793,6.4
8789,5.2
8795,7.0
8796,7.2
8797,7.7
8798,7.4
8799,5.3
8800,6.5
8792,4.9
8794,7.7
8801,6.5
8802,6.1
8803,6.6
8805,6.6
8807,6.9
8808,6.0
8809,7.1
8810,5.3
8811,3.2
139881,6.0
8813,6.4
8814,5.7
8815,4.8
8816,5.6
8817,5.1
8812,6.0
8818,5.3
8820,5.4
8821,4.8
8822,4.8
8823,5.1
8819,4.5
8825,5.0
132012,6.8
8827,7.8
8824,7.1
8829,4.2
8830,3.8
8831,5.7
8832,6.7
8833,6.4
8834,4.5
8835,5.4
8836,6.6
8828,6.5
8838,7.4
8839,3.6
8840,6.4
8841,6.4
8842,3.8
139915,6.2
8843,4.9
8844,7.5
8846,5.7
139918,9.0
8848,7.6
8845,7.1
8850,5.7
8851,7.2
8852,6.7
8847,3.6
8854,5.9
8855,5.1
132018,6.0
8857,6.4
8858,5.1
8859,1.8
8860,6.2
8861,6.1
8862,6.6
8856,3.6
8864,5.3
8865,6.1
8866,6.4
8867,5.0
8868,5.9
8869,5.4
8870,5.8
8871,5.6
8872,5.6
8873,7.7
8874,7.8
8875,7.2
8876,6.1
8877,6.2
8878,5.0
8879,7.4
8880,6.7
8881,6.4
8882,6.6
8883,5.5
8884,6.1
8885,6.1
8886,4.8
8887,5.8
8888,5.5
8889,5.2
8890,4.1
8891,5.9
8892,4.6
8893,5.1
8894,4.8
8895,6.5
8896,6.2
8897,6.6
8898,6.6
8899,6.6
8900,6.5
8901,6.9
8902,5.0
8903,4.5
8904,3.0
8905,6.2
8906,6.1
8907,5.6
8908,6.5
139978,6.2
8910,7.2
8911,6.3
8912,5.0
8913,6.6
8914,7.6
8915,7.2
8916,6.5
8917,6.9
8918,6.7
8919,6.3
8920,7.5
8921,6.9
8922,6.2
8923,7.0
8924,6.6
8925,6.6
8926,6.4
8927,5.6
8928,6.8
8929,6.3
8930,7.6
8931,6.8
8932,5.4
8933,7.2
8934,4.9
8935,5.6
8936,7.3
8937,7.1
8938,6.9
8939,6.4
140012,4.1
8941,5.3
8942,6.4
8943,7.1
8944,5.6
140016,5.5
8946,5.0
8947,5.6
8948,5.9
8949,7.3
8950,7.6
8951,7.5
8952,6.4
8953,5.7
8954,7.0
8955,6.8
8956,6.3
8957,6.7
8958,7.6
8959,6.0
8960,6.0
8961,7.7
8962,6.5
8963,5.2
8964,5.7
8965,6.2
8966,7.1
8967,4.4
8968,6.3
8969,6.0
8970,7.4
8971,7.1
8972,6.8
8973,7.6
8974,6.1
140038,8.1
8976,5.6
8977,5.2
8978,4.7
8979,6.9
8980,6.5
8981,7.2
8982,7.4
8983,7.5
8984,6.6
8985,5.9
8986,6.0
8987,6.5
8988,5.4
8989,7.1
8990,5.6
8991,6.0
8992,5.3
8993,5.8
8994,6.3
8995,5.4
8996,5.9
8997,5.4
8998,7.7
8999,7.3
9000,7.0
9001,5.8
9002,6.0
9003,5.5
9004,5.7
9005,6.2
140074,4.7
9006,6.2
9007,6.8
9008,6.1
9010,7.7
9011,7.4
140084,8.1
9013,7.2
9014,7.3
140086,6.7
9016,3.8
9015,5.5
9018,7.6
9012,6.6
9019,4.3
9017,5.0
140088,7.4
132050,5.7
140096,5.6
140090,5.0
140094,6.0
140098,5.0
158103,6.0
132052,2.0
140102,6.3
140100,5.0
140104,5.5
140106,7.3
140108,5.7
132054,5.5
140110,7.3
140112,6.0
140115,3.7
140121,2.0
140123,6.0
140125,5.0
140127,6.0
132058,6.9
140131,6.0
140133,5.4
140135,5.7
140137,7.0
132060,5.2
140140,6.0
140142,5.7
140144,5.0
140146,6.0
140148,7.1
132062,4.8
140150,5.5
140152,6.9
140154,7.0
140156,5.3
140158,5.0
140160,6.2
132064,4.7
140162,6.8
140164,7.0
140166,6.0
140168,5.7
132066,4.7
140170,6.3
140174,8.0
140178,5.0
132068,7.3
140182,6.5
140184,3.5
140186,7.0
140188,7.0
140190,6.1
132070,7.3
140194,8.0
140196,5.9
140198,7.0
140200,6.0
132072,6.2
140204,4.6
140206,9.0
140208,7.6
140210,6.7
140212,5.5
140214,5.1
140218,3.5
132076,8.0
140220,6.0
140222,6.0
140224,9.0
140228,7.0
132078,7.0
140231,8.0
140235,3.8
140237,4.9
140239,5.9
132080,3.0
140241,7.0
140243,5.0
140245,7.0
140247,7.1
140249,6.5
132082,3.0
140253,6.0
140255,9.0
140259,8.0
132084,3.0
140261,5.0
140263,7.5
140265,8.2
140267,7.1
140269,8.2
132086,3.0
140271,8.7
140275,6.7
140279,6.6
140281,4.0
140283,4.0
27883,5.0
140289,7.2
140291,7.4
140293,6.4
140295,7.7
140297,8.0
140299,7.2
140301,6.7
140303,6.0
140305,5.0
140307,9.0
140309,6.0
132094,6.3
140311,7.1
140313,8.0
140315,7.4
140317,7.0
140319,7.2
140321,5.0
140323,6.3
140325,7.2
140327,7.7
140329,5.7
140331,7.5
140333,9.5
140335,6.3
140339,6.6
140341,6.6
132100,7.5
140343,4.0
140345,5.0
140347,7.0
140349,6.0
140351,7.5
140353,6.0
140355,6.0
140357,4.4
140359,7.8
140361,7.2
140363,10.0
140365,6.1
1847,5.6
140367,6.5
140369,7.0
140371,7.0
140373,2.0
140375,5.3
140377,10.0
140379,10.0
140381,7.3
140383,6.0
140385,8.5
140387,6.0
140389,8.0
140391,8.5
132110,6.2
140393,5.8
140395,5.7
140397,5.6
140399,4.0
132112,6.8
140401,9.0
140403,3.0
140405,6.1
140407,5.0
140411,5.7
132114,2.5
140413,8.0
140415,4.5
140417,6.0
140419,5.3
140421,6.0
132116,7.0
140423,6.5
140425,5.5
140427,8.0
140429,8.0
132118,7.0
140431,10.0
140433,6.0
140435,2.8
140437,6.0
140439,2.0
140441,6.8
132120,7.0
140443,5.5
140445,5.5
140447,6.6
140449,8.0
140451,4.8
132122,6.8
140453,5.0
140455,6.0
140457,4.4
140459,5.2
140461,5.8
132124,10.0
140463,10.0
140465,6.5
140467,6.0
140469,3.2
140471,6.0
140473,6.2
140475,6.0
140477,5.9
140479,4.0
140481,6.8
140483,2.0
140485,2.0
140487,7.0
140489,7.5
140491,7.1
140493,6.0
140495,6.0
140497,5.5
140499,6.7
140501,6.0
132132,6.1
140503,6.3
140505,4.0
140507,4.0
140509,2.0
140511,6.5
132134,6.7
140513,4.0
140515,6.0
140517,6.7
140519,6.0
140521,4.0
140523,6.4
140525,6.2
140527,5.3
140529,5.9
1880,7.2
140531,7.0
140533,7.3
132138,8.0
140535,6.8
140537,6.3
140539,5.0
140541,5.7
132140,6.1
140545,5.8
140547,5.5
140549,5.8
140551,5.8
132142,8.0
140553,7.2
140555,7.0
140557,5.5
140559,7.0
140561,6.7
140565,5.1
140567,3.5
140569,4.0
140571,6.4
140573,5.5
140577,8.0
140579,7.5
140581,6.6
1890,5.7
132148,6.5
140583,8.0
140585,6.0
1891,4.9
140587,6.0
140589,8.0
132150,5.8
140593,4.5
140597,6.0
132153,5.9
140617,6.0
132155,7.5
140619,5.2
140621,6.8
140623,6.5
135478,6.0
132157,4.1
140627,7.3
140629,5.3
140631,5.2
140633,10.0
140635,3.3
132159,5.4
140637,4.5
140639,4.0
140647,8.0
132161,8.0
140649,9.0
140651,8.5
140653,8.0
140655,6.7
140657,4.0
132163,1.3
140659,6.0
140665,5.0
140667,4.0
132165,7.3
132167,7.1
140681,7.2
140683,6.5
140685,4.0
140687,6.0
132169,7.0
140689,6.2
140693,5.0
132171,7.3
140699,7.7
140701,4.9
140703,6.5
140707,5.6
1915,5.4
132173,6.8
140709,6.1
140711,6.4
140713,6.8
140715,7.5
140717,7.0
132175,6.0
140719,6.0
140721,2.8
140723,5.5
140725,6.4
140729,5.0
140731,5.8
140733,5.3
140737,8.3
140739,6.5
140741,7.5
140743,6.4
132180,4.8
140745,7.5
140747,6.5
140749,5.2
140751,6.2
140753,5.8
140755,7.0
140757,4.2
140759,6.8
140761,5.5
385,7.1
140763,7.3
140765,6.0
140767,6.0
140769,7.2
140771,7.0
140773,6.9
132186,7.0
140775,8.0
140777,5.2
140779,3.0
132188,6.0
140783,6.0
140785,6.0
140787,6.8
140789,6.2
140791,4.3
132190,5.8
140793,4.2
140795,6.2
140797,7.6
140799,7.4
140801,7.0
140803,8.0
132192,7.4
140805,5.8
140807,7.0
140809,7.5
140811,7.0
140814,6.0
132194,8.0
140816,7.4
140818,2.8
140820,5.6
140822,5.3
132196,7.0
140824,1.0
158248,6.5
140828,6.0
140830,1.7
140832,2.8
132198,4.5
140838,5.0
140840,7.0
140842,7.6
140844,6.8
140846,5.3
140848,6.2
140850,5.6
140852,5.3
140854,7.5
140856,5.5
140858,7.0
140860,5.7
140862,5.9
389,7.0
140864,6.0
140866,7.5
140868,7.0
140870,4.8
140872,7.0
140874,5.5
132206,5.0
140876,5.0
140878,7.6
140880,6.7
140882,5.2
140884,6.0
140888,5.0
140890,7.5
132212,6.2
140904,3.0
140908,2.0
132214,3.0
140916,6.7
140922,10.0
132216,4.0
140924,6.0
140926,4.2
140928,6.5
140932,6.4
140934,7.0
140936,4.5
140938,6.7
140940,5.7
140942,7.3
140944,6.0
140946,6.8
140948,5.5
140954,7.3
140958,7.9
140960,6.5
140962,5.0
140964,4.0
140972,4.0
140974,5.0
140976,5.0
140984,7.0
140986,8.0
140988,9.0
140990,6.0
140992,1.0
140994,6.5
140996,5.5
141000,5.3
141002,6.0
141004,5.7
141006,7.1
141008,5.8
141010,8.0
141012,8.5
141014,7.0
132234,6.0
141016,8.0
158286,8.0
141018,7.2
132236,7.5
141032,6.0
132238,7.0
141036,7.4
396,4.9
141038,5.1
141040,9.0
141042,1.0
141044,8.0
141046,5.8
141050,6.8
141052,7.0
141054,6.0
141056,6.0
141058,7.2
141060,6.8
141062,5.3
141064,10.0
141072,6.7
141078,6.0
132247,2.0
141084,6.0
141088,1.0
141090,1.0
141092,3.0
141094,1.0
141096,4.0
141098,6.0
141100,7.5
141102,4.0
141104,6.6
141106,8.0
141110,6.8
132253,7.0
141112,2.0
141114,5.4
141116,6.3
141118,6.5
141120,4.9
141124,6.0
141126,6.2
141129,6.4
141131,3.9
141133,6.6
141135,7.5
141137,7.2
141139,7.3
132259,8.0
141149,9.0
141156,6.0
141158,6.7
141162,6.6
141166,5.1
132264,7.0
141170,7.0
141175,6.5
141177,7.0
141179,6.7
141181,4.0
141185,4.0
132268,7.6
141189,5.5
141191,5.7
141193,4.0
141195,4.0
141197,8.0
141199,3.9
141201,9.5
141203,6.8
141205,6.0
132272,3.0
141207,8.0
403,4.7
141214,5.7
141216,7.0
141219,7.0
132275,9.0
132278,3.4
141242,7.5
132280,9.0
141251,7.5
141260,7.0
141262,8.0
141264,4.0
132284,6.0
141269,5.0
141271,8.0
141273,6.0
141275,10.0
132286,6.2
141286,6.0
132288,4.0
141288,1.0
141292,4.0
141297,10.0
141299,6.2
141301,8.5
141303,5.5
141305,7.5
141307,3.5
141309,4.5
141311,7.0
141315,7.0
141317,3.0
132294,5.0
141319,5.0
141321,6.4
141323,6.0
141327,3.5
132296,6.3
135466,1.0
2039,5.4
141333,8.0
141345,5.0
132300,6.0
141349,5.5
141353,7.0
141355,7.0
2044,5.0
141357,5.0
141359,9.0
141361,6.7
141363,5.3
141365,5.0
141367,7.4
141369,3.3
141371,5.3
141373,6.8
141375,8.0
141377,2.0
141379,7.8
141381,3.0
132307,1.0
141383,5.5
141385,5.4
141387,7.0
141389,7.0
141391,8.0
132309,7.7
141393,6.8
141395,5.0
141397,6.4
141400,6.3
141402,6.0
135545,5.0
141408,6.2
141410,3.5
141412,8.4
141414,6.6
141416,7.8
141418,6.8
141420,6.2
141422,7.1
132315,4.6
141424,8.3
141426,7.0
141428,6.8
141430,6.7
141432,7.2
132317,7.5
141434,10.0
141436,9.0
141438,6.0
141440,6.1
132319,6.0
141442,9.0
141444,6.0
141446,8.3
141448,4.0
141450,4.5
141452,6.8
141454,4.0
141456,7.0
141458,8.0
141462,4.3
141464,5.0
141466,7.5
141468,7.2
141470,9.0
141472,5.8
132325,5.0
141474,6.4
141480,4.2
158378,10.0
141483,10.0
132327,8.0
141485,7.2
141487,7.0
141489,7.0
158380,5.0
141491,6.3
141493,5.6
141495,5.4
141497,7.0
141501,5.1
132331,5.8
141505,6.1
141509,4.9
141511,7.5
132333,9.0
141513,5.8
141515,8.8
141517,5.5
141520,7.5
158386,7.0
141522,3.8
132335,7.2
141524,6.3
141526,6.3
141530,8.0
141532,7.5
141534,5.7
141536,7.4
141538,6.9
132338,6.0
141542,7.7
141544,6.9
141546,6.6
132340,2.8
141550,4.4
141552,5.1
141554,6.5
141556,6.8
141558,7.7
132342,4.0
141560,6.0
141564,6.0
132344,5.2
2086,6.1
141573,3.0
132346,4.0
141583,5.5
132348,4.8
141588,8.0
141590,7.0
141592,6.0
141594,7.0
141598,5.5
141602,6.0
141606,6.0
141608,5.7
132352,3.2
141610,3.5
141616,8.0
141618,5.0
132354,7.0
141622,6.0
141628,6.3
132356,4.5
141630,6.1
141632,7.0
141634,7.4
141636,8.2
141638,6.5
141642,5.6
2101,6.2
141644,5.4
141646,6.3
141648,6.5
132360,4.7
141650,5.0
141652,5.0
141656,6.5
141658,5.0
132362,7.7
141660,7.0
141662,7.0
141664,5.5
141666,6.0
141668,7.2
132364,2.0
141670,6.6
141672,6.8
141674,7.2
141676,6.3
141678,6.0
132366,6.8
141680,4.0
141682,6.0
141684,8.0
141686,5.0
141688,6.8
132368,5.0
141690,5.8
141692,3.8
141698,6.8
132370,2.7
141700,7.0
141702,7.4
141704,5.4
141706,5.0
141708,4.0
132372,5.8
141710,7.0
141712,5.2
141714,5.9
141718,6.6
132374,8.0
158426,7.0
141722,6.7
141725,7.3
141727,7.0
141729,7.2
141731,9.0
141733,8.2
132377,4.4
141735,7.4
141737,5.5
141739,8.0
141741,4.0
141743,6.0
132379,6.0
141745,6.0
141747,4.0
141749,7.2
141751,7.0
141755,8.0
141757,2.7
141761,4.6
141763,6.0
141765,7.5
141767,8.0
141769,4.5
132384,4.5
141771,3.5
2129,6.9
141785,8.0
132388,6.4
141795,6.5
141797,6.2
141799,5.7
132390,6.0
141801,6.0
141804,5.6
141806,6.6
141808,4.0
141810,7.7
141812,6.7
141814,7.5
141816,7.2
141818,8.0
141820,7.5
132394,6.0
141822,7.7
141824,5.2
141826,6.9
141828,1.0
141830,7.5
141832,8.0
141834,6.6
141836,7.7
141838,5.0
141840,6.1
141842,8.2
141844,7.5
141846,6.6
141850,6.0
141852,5.1
141854,3.5
141856,4.3
141858,7.0
132402,7.4
141860,5.0
141862,6.0
141864,6.5
141866,7.2
141868,6.5
141870,6.8
132404,5.3
141872,8.0
141874,6.1
141880,8.0
141882,7.5
141884,4.5
141886,6.9
141888,6.3
141890,7.6
132408,4.5
141892,8.0
141894,4.5
141896,4.2
141898,6.3
132410,3.2
141900,5.0
141902,7.8
141904,7.0
141908,5.5
141910,7.2
132412,5.5
141912,6.0
141914,8.0
141916,5.6
141918,6.5
141920,4.0
132414,7.2
141922,5.0
141924,6.4
141926,6.9
141928,6.1
141930,2.8
132416,3.0
141932,1.0
141934,4.5
141938,5.5
141940,6.0
132418,5.1
141942,6.6
141944,6.2
141946,7.8
141948,6.0
141950,6.7
132420,4.9
141952,6.7
141954,5.0
141956,5.9
141958,8.0
2164,4.3
141960,4.6
132422,5.4
141962,6.3
141964,4.6
141968,7.8
141970,6.1
141972,5.2
141974,7.0
141976,5.8
141978,3.3
141980,4.5
141982,6.7
141984,4.2
141986,5.4
141988,2.9
141990,6.4
141992,4.5
141994,2.3
141996,6.0
141998,6.5
132430,6.7
142002,5.0
142004,5.0
132432,6.4
142012,5.5
142018,5.5
142020,7.5
132434,5.4
142022,6.7
26486,7.5
142028,7.0
142030,5.0
132436,1.0
142032,5.9
142034,6.0
142038,6.3
142040,6.3
132438,6.0
142042,6.7
142044,6.0
142046,7.5
142048,4.0
142050,5.8
132440,5.0
142052,7.2
142054,9.0
142056,4.7
142058,7.6
142060,5.4
132442,5.4
142062,7.1
142064,5.3
142066,5.5
142068,7.8
142070,5.7
132444,7.7
142072,5.9
142074,4.9
142076,6.8
142078,5.8
142080,7.7
132446,6.6
142082,6.9
142084,7.1
142086,6.7
142088,7.7
142090,7.3
132448,9.0
142092,7.5
142094,6.0
142096,2.3
142098,6.7
142100,6.0
132450,6.0
26489,5.4
142104,6.0
142106,7.6
142108,3.7
142110,5.0
132452,7.0
142113,6.0
142115,8.4
142117,6.3
142119,2.0
132454,7.4
142124,6.8
142126,6.5
26490,5.2
142128,3.0
132456,7.2
142138,10.0
132458,6.8
142142,5.7
142148,6.9
142150,4.2
142152,6.3
132460,5.0
142154,3.7
142156,6.3
142158,6.2
142162,3.0
132462,4.9
142164,3.0
142168,7.5
142170,5.5
142172,7.5
132464,2.7
142174,6.0
142176,4.0
142178,2.7
142180,4.0
142182,7.8
142184,7.1
142186,3.3
142188,5.0
142190,3.8
132468,6.6
142192,5.8
142194,5.5
142196,5.3
142198,4.2
142200,3.0
142202,7.0
142204,6.9
142206,6.0
142210,7.5
142212,5.5
132472,7.0
142214,6.7
142216,5.5
142218,6.2
142222,7.2
142226,5.8
142228,4.6
142230,3.0
2218,4.8
142232,1.3
142234,7.3
132476,6.0
142236,4.7
142238,7.0
142240,7.6
142242,8.3
132478,7.3
142244,10.0
158530,1.0
142246,1.0
142248,4.3
142250,5.0
142254,3.0
142256,6.0
142258,7.5
142260,7.8
142262,2.5
132482,4.5
142264,4.3
142266,5.5
142268,7.0
142270,7.0
142272,7.2
132484,5.2
142274,3.0
158536,5.7
142280,8.0
132486,6.3
142284,5.0
142286,3.7
132488,4.5
142294,5.0
142300,6.0
142302,2.0
132490,7.4
142308,4.0
142314,4.0
158545,8.0
132494,6.6
142326,6.0
142330,4.0
132496,6.8
142336,6.0
142338,5.0
142342,5.0
142346,5.0
142348,5.4
142352,6.4
142354,6.0
142356,6.0
142358,7.0
142360,7.5
142362,7.5
142364,6.1
142366,6.5
142370,3.0
142372,5.9
142374,5.8
142376,5.7
142378,7.0
142382,6.5
142384,7.2
142386,6.4
142388,6.3
142396,2.5
142408,6.2
2254,6.2
142420,5.8
142422,6.3
142424,6.1
142426,5.7
142428,7.0
142432,7.2
142434,5.5
132516,8.0
142436,4.3
142440,4.8
142442,6.8
142444,5.9
132518,3.8
142446,6.0
142448,7.0
142450,7.4
142452,7.6
142454,5.0
142456,7.3
142458,7.7
142460,6.6
142462,8.0
132522,7.8
142464,4.0
142466,7.0
142468,6.0
142470,2.0
142472,6.7
142474,6.3
142476,6.5
142478,7.0
142482,6.3
132526,3.0
142484,9.0
142486,5.5
142488,8.2
142490,5.6
142492,7.4
132528,3.8
142494,4.0
142496,6.0
142498,4.0
142503,5.1
132530,5.0
142505,5.8
142507,7.1
142509,6.7
142511,4.0
142513,6.6
132532,6.0
142515,7.8
142517,6.5
142519,5.8
142521,8.0
142523,6.5
132534,6.5
142525,7.0
142527,7.8
142529,6.8
142532,6.0
142534,7.5
142536,6.6
142538,4.7
132537,6.0
142540,5.0
142542,7.2
142546,5.6
142548,8.5
142550,5.9
142552,8.0
142554,6.0
142556,8.0
142558,6.4
132541,6.7
142560,5.7
142562,7.0
142564,7.0
142566,7.1
142568,5.4
132543,3.0
142570,8.2
142572,6.3
142574,5.0
142576,7.2
142578,5.6
132545,6.6
142584,4.2
142586,5.3
142588,7.3
142590,5.0
142596,5.2
142598,6.5
142600,4.0
142602,5.6
158601,7.0
142604,5.5
142606,7.0
142608,8.3
132551,5.6
142610,9.0
142614,7.2
142616,5.0
142618,7.2
132553,5.0
142624,6.0
142626,7.0
142628,6.8
142630,6.0
142632,5.3
142634,6.0
142636,7.3
142638,7.5
132557,7.0
142644,3.5
142648,6.0
142652,6.1
142656,7.0
132561,8.0
142663,3.0
142667,2.2
142669,6.0
132563,7.0
142675,6.2
142677,7.3
142679,7.0
132565,5.8
142681,6.0
142683,4.8
2308,5.8
142685,6.0
142689,6.0
2309,6.7
142691,4.9
132567,5.5
142695,3.3
142697,3.0
142701,5.0
142703,6.0
142705,4.0
142707,6.3
142717,5.7
142721,5.3
142727,6.4
132575,8.4
142731,3.3
142733,4.0
142740,5.7
132577,6.4
142742,4.7
142746,7.3
132579,6.8
142751,7.0
142754,6.7
142758,7.0
26515,6.3
142763,2.0
142765,6.4
142770,5.0
2326,5.5
142778,6.5
142780,6.2
142782,8.0
132586,7.4
142788,7.0
142791,6.7
142793,8.0
142795,5.5
132588,7.0
142797,6.4
142799,6.6
142801,7.6
142803,6.8
2332,5.9
142805,7.0
142807,7.5
142809,10.0
142811,5.3
142813,8.1
142815,8.0
132592,5.0
142817,6.0
142819,8.0
142821,8.0
142823,8.1
142825,9.0
142827,6.8
142829,6.0
142831,5.8
142833,6.1
142835,6.5
132596,4.0
142837,3.2
142839,7.0
142841,7.2
142843,6.8
142845,7.3
142847,5.2
142849,7.0
142851,4.0
142853,5.0
142855,7.0
132600,7.0
142857,6.5
142859,6.5
142861,6.1
142863,6.0
142865,8.2
142867,5.6
142869,7.6
142871,8.6
142873,8.0
142875,7.1
142877,3.0
142879,5.0
142883,7.0
142885,7.1
132606,3.0
142887,5.0
142891,6.0
142893,4.0
142895,5.0
142897,7.0
142899,7.5
142901,7.3
142903,10.0
142905,5.6
142907,6.5
132610,4.0
142909,7.3
142911,6.6
142913,7.0
142915,4.0
142917,6.1
132612,7.0
142919,7.3
142921,4.3
142923,4.0
142925,5.9
142927,7.3
132614,6.1
142929,6.9
142935,6.2
142937,9.0
142939,5.0
142941,5.5
142943,4.2
132618,4.9
142947,6.0
142949,5.8
142951,7.0
142953,6.1
142955,6.5
142959,10.0
142961,7.0
142963,6.0
142965,4.5
142967,6.5
132622,7.8
142969,7.3
142971,7.0
142973,6.3
142975,2.9
142977,7.0
142979,6.8
142981,8.0
142983,6.0
142985,5.5
132626,4.9
142987,5.5
142989,5.5
142991,7.5
142993,7.1
142995,5.8
142997,6.9
132628,8.0
142999,6.9
143001,4.5
143003,7.2
143005,5.2
143007,7.0
143009,6.7
143011,7.0
143013,6.7
143015,6.0
143017,7.0
143019,6.0
143021,4.0
143023,7.0
143025,6.9
132634,4.9
143027,6.3
143029,7.1
143031,6.4
143033,6.0
158687,2.0
143035,5.5
143037,7.0
132636,5.0
143039,6.0
143041,6.7
143043,6.7
143045,7.7
143047,6.3
143049,7.0
143053,7.7
143055,6.3
143057,4.0
143059,7.0
143061,6.7
143063,4.0
143065,6.0
143067,8.0
132642,6.0
143069,7.2
143071,3.2
143076,5.0
132644,5.0
143082,4.0
143086,10.0
132646,3.5
143091,4.7
143096,7.0
143098,4.0
143103,6.0
132650,5.6
143108,6.0
143111,6.0
143113,7.5
143115,6.5
132652,6.4
143119,6.0
132654,7.0
143128,5.0
143133,7.0
132656,4.5
143141,4.0
132658,7.1
143154,6.0
143156,4.0
143158,7.0
143160,6.2
143164,7.0
132662,5.3
143168,3.3
96,7.4
132664,5.7
143178,7.8
143180,8.0
143185,3.0
143187,5.0
132666,5.0
143192,9.0
143197,3.9
132668,7.0
143199,5.9
143201,7.5
143203,6.8
143205,7.0
143207,8.0
143209,5.2
143231,7.6
143233,5.8
143237,6.5
143239,4.9
143243,6.5
143245,7.5
143247,7.3
143249,6.6
132678,5.0
143251,4.0
143253,7.0
143255,4.6
143257,7.0
143259,4.8
143263,5.7
132682,4.0
143271,7.5
143273,6.9
143275,4.1
143277,8.0
143283,7.0
143287,6.0
143295,6.0
143297,6.0
143299,6.3
132688,6.0
143301,6.5
143303,6.0
143305,6.0
143309,7.6
143311,7.5
143315,6.0
143317,6.1
143319,7.5
143327,6.0
143329,6.0
143331,6.0
143333,6.0
143335,7.7
143341,7.2
143351,3.0
143355,7.5
143357,7.5
143359,4.3
143361,1.0
143363,4.8
143365,5.7
143367,7.1
143369,7.1
143373,2.0
143377,7.3
143379,5.3
143381,5.0
143383,6.2
143385,7.6
143387,6.8
143389,7.4
143391,8.0
143397,1.0
143404,7.5
143406,7.0
143408,5.2
